timestamp,psn,pca_eig0,pca_eig1,pca_eig2,pca_eig3,pca_eig4
2017-11-08 05:00:00,41,0.319,3.55,0.167,0.793,-1.893
2017-11-08 05:10:00,41,0.372,3.483,0.132,0.783,-1.881
2017-11-08 05:20:00,41,0.385,3.615,0.233,0.93,-1.875
2017-11-08 05:30:00,41,0.336,3.609,0.06,0.819,-1.952
2017-11-08 05:40:00,41,0.364,3.653,0.018,0.729,-2.172
2017-11-08 05:50:00,41,0.374,3.832,0.02,0.766,-2.203
2017-11-08 06:00:00,41,0.333,3.49,0.226,0.939,-1.928
2017-11-08 06:10:00,41,0.343,3.587,0.416,1.13,-1.929
2017-11-08 06:20:00,41,0.366,3.779,0.051,0.814,-2.274
2017-11-08 06:30:00,41,0.336,3.443,0.24,0.919,-1.945
2017-11-08 06:40:00,41,0.381,3.574,0.125,0.753,-1.968
2017-11-08 06:50:00,41,0.398,3.625,0.049,0.669,-2.168
2017-11-08 07:00:00,41,0.317,3.465,0.164,0.71,-1.935
2017-11-08 07:10:00,41,0.332,3.654,0.059,0.534,-1.969
2017-11-08 07:20:00,41,0.382,3.59,0.144,0.496,-1.895
2017-11-08 07:30:00,41,0.354,3.379,0.129,0.537,-1.751
2017-11-08 07:40:00,41,0.267,3.27,0.071,0.328,-1.736
2017-11-08 07:50:00,41,0.345,3.558,0.003,0.237,-1.931
2017-11-08 08:00:00,41,0.29,3.27,0.21,0.33,-1.617
2017-11-08 08:10:00,41,0.247,3.269,0.189,0.161,-1.47
2017-11-08 08:20:00,41,0.264,3.575,-0.274,-0.408,-1.765
2017-11-08 08:30:00,41,0.323,3.715,-0.334,-0.55,-1.802
2017-11-08 08:40:00,41,0.22,3.794,-0.266,-0.626,-1.746
2017-11-08 08:50:00,41,0.269,3.436,-0.411,-0.815,-1.524
2017-11-08 09:00:00,41,0.233,3.463,-0.508,-0.837,-1.772
2017-11-08 09:10:00,41,0.209,3.272,-0.414,-1.022,-1.594
2017-11-08 09:20:00,41,0.145,3.093,-0.309,-1.121,-1.341
2017-11-08 09:30:00,41,0.177,3.286,-0.461,-1.37,-1.454
2017-11-08 09:40:00,41,0.04,3.087,-0.379,-1.452,-1.397
2017-11-08 09:50:00,41,0.072,2.866,-0.414,-1.539,-1.153
2017-11-08 10:00:00,41,0.114,3.165,-0.573,-1.668,-1.455
2017-11-08 10:10:00,41,0.086,3.159,-0.662,-1.756,-1.521
2017-11-08 10:20:00,41,0.025,2.94,-0.68,-1.835,-1.383
2017-11-08 10:30:00,41,0.092,3.018,-0.44,-1.655,-1.252
2017-11-08 10:40:00,41,0.032,2.985,-0.632,-1.837,-1.272
2017-11-08 10:50:00,41,0.046,3.221,-0.668,-1.87,-1.398
2017-11-08 11:00:00,41,0.091,3.281,-0.69,-1.982,-1.401
2017-11-08 11:10:00,41,0.057,3.27,-0.794,-2.063,-1.415
2017-11-08 11:20:00,41,0.076,3.196,-0.735,-2.019,-1.32
2017-11-08 11:30:00,41,0.098,3.205,-0.611,-1.915,-1.233
2017-11-08 11:40:00,41,0.19,3.364,-0.806,-2.027,-1.225
2017-11-08 11:50:00,41,0.134,3.33,-0.893,-2.099,-1.378
2017-11-08 12:00:00,41,0.088,3.277,-0.929,-2.144,-1.43
2017-11-08 12:10:00,41,0.215,3.174,-0.75,-1.886,-1.243
2017-11-08 12:20:00,41,0.027,3.173,-0.841,-2.03,-1.527
2017-11-08 12:30:00,41,0.088,3.057,-0.591,-1.704,-1.351
2017-11-08 12:40:00,41,0.171,3.312,-0.762,-1.88,-1.414
2017-11-08 12:50:00,41,0.115,3.138,-0.989,-2.152,-1.474
2017-11-08 13:00:00,41,0.084,3.264,-0.874,-2.063,-1.541
2017-11-08 13:10:00,41,0.062,3.135,-0.708,-1.945,-1.391
2017-11-08 13:20:00,41,0.229,2.75,-0.563,-1.934,-1.425
2017-11-08 13:30:00,41,0.293,3.238,-0.818,-1.941,-1.529
2017-11-08 13:40:00,41,0.214,3.138,-0.58,-1.581,-1.514
2017-11-08 13:50:00,41,0.11,2.931,-0.355,-1.354,-1.586
2017-11-08 14:00:00,41,0.327,3.142,-0.439,-0.928,-1.822
2017-11-08 14:10:00,41,0.146,3.079,-0.277,-0.716,-2.138
2017-11-08 14:20:00,41,0.214,3.038,-0.204,-0.466,-2.137
2017-11-08 14:30:00,41,0.177,3.045,-0.283,-0.422,-2.184
2017-11-08 14:40:00,41,0.347,3.205,-0.429,-0.554,-2.012
2017-11-08 14:50:00,41,0.432,3.18,-0.434,-0.651,-1.88
2017-11-08 15:00:00,41,0.428,3.144,-0.388,-0.505,-1.82
2017-11-08 15:10:00,41,0.305,3.462,-0.196,-0.201,-1.869
2017-11-08 15:20:00,41,0.564,3.618,-0.299,-0.211,-1.925
2017-11-08 15:30:00,41,0.442,3.261,-0.015,0.244,-1.94
2017-11-08 15:40:00,41,0.366,2.856,0.059,0.296,-1.861
2017-11-08 15:50:00,41,0.457,3.16,-0.135,0.267,-2.067
2017-11-08 16:00:00,41,0.504,3.053,-0.087,0.296,-2.005
2017-11-08 16:10:00,41,0.415,3.253,-0.048,0.335,-2.107
2017-11-08 16:20:00,41,0.341,3.604,-0.05,0.524,-2.041
2017-11-08 16:30:00,41,0.328,3.497,0.073,0.652,-2.008
2017-11-08 16:40:00,41,0.23,3.21,0.159,0.69,-1.869
2017-11-08 16:50:00,41,0.284,3.605,0.061,0.615,-1.96
2017-11-08 17:00:00,41,0.397,3.6,-0.009,0.661,-2.083
2017-11-08 17:10:00,41,0.369,3.565,0.055,0.676,-2.054
2017-11-08 17:20:00,41,0.242,3.451,-0.108,0.555,-2.088
2017-11-08 17:30:00,41,0.335,3.426,0.027,0.691,-2.032
2017-11-08 17:40:00,41,0.243,3.476,-0.004,0.745,-2.034
2017-11-08 17:50:00,41,0.3,3.444,-0.075,0.588,-2.083
2017-11-08 18:00:00,41,0.329,3.564,0.178,0.904,-1.971
2017-11-08 18:10:00,41,0.351,3.607,-0.032,0.714,-2.116
2017-11-08 18:20:00,41,0.202,3.426,0.072,0.702,-2.004
2017-11-08 18:30:00,41,0.301,3.381,0.071,0.67,-2.013
2017-11-08 18:40:00,41,0.266,3.433,0.042,0.671,-2.049
2017-11-08 18:50:00,41,0.334,3.459,0.129,0.868,-1.967
2017-11-08 19:00:00,41,0.315,3.64,0.019,0.693,-2.08
2017-11-08 19:10:00,41,0.307,3.476,0.185,0.904,-2.024
2017-11-08 19:20:00,41,0.139,3.16,0.116,0.788,-1.954
2017-11-08 19:30:00,41,0.309,3.336,0.137,0.912,-1.938
2017-11-08 19:40:00,41,0.332,3.677,0.078,0.937,-2.137
2017-11-08 19:50:00,41,0.331,3.59,0.164,0.97,-2.057
2017-11-08 20:00:00,41,0.252,3.58,0.074,0.741,-2.041
2017-11-08 20:10:00,41,0.331,3.736,0.108,0.866,-2.174
2017-11-08 20:20:00,41,0.273,3.449,0.173,0.91,-1.995
2017-11-08 20:30:00,41,0.24,3.516,0.297,0.855,-1.924
2017-11-08 20:40:00,41,0.299,3.627,0.072,0.738,-2.07
2017-11-08 20:50:00,41,0.268,3.305,0.123,0.877,-2.06
2017-11-08 21:00:00,41,0.271,3.395,0.451,1.171,-1.805
2017-11-08 21:10:00,41,0.381,3.55,0.079,0.933,-2.084
2017-11-08 21:20:00,41,0.321,3.438,0.25,1.071,-2.001
2017-11-08 21:30:00,41,0.303,3.515,0.092,0.946,-2.114
2017-11-08 21:40:00,41,0.328,3.418,0.142,0.954,-2.084
2017-11-08 21:50:00,41,0.379,3.435,0.28,1.116,-1.975
2017-11-08 22:00:00,41,0.338,3.431,0.181,0.988,-2.014
2017-11-08 22:10:00,41,0.316,3.636,0.224,0.94,-2.053
2017-11-08 22:20:00,41,0.349,3.596,0.124,0.921,-2.052
2017-11-08 22:30:00,41,0.331,3.448,0.228,1.108,-1.912
2017-11-08 22:40:00,41,0.359,3.438,0.357,1.154,-1.954
2017-11-08 22:50:00,41,0.453,3.97,0.103,0.991,-2.209
2017-11-08 23:00:00,41,0.318,3.309,0.19,0.999,-1.907
2017-11-08 23:10:00,41,0.367,3.868,0.162,1.032,-2.076
2017-11-08 23:20:00,41,0.429,3.404,0.301,0.97,-1.877
2017-11-08 23:30:00,41,0.333,3.475,0.057,0.906,-2.039
2017-11-08 23:40:00,41,0.35,3.539,0.247,0.966,-1.922
2017-11-08 23:50:00,41,0.384,3.567,0.318,1.132,-1.866
2017-11-09 00:00:00,41,0.315,3.558,0.173,1.0,-1.884
2017-11-09 00:10:00,41,0.27,3.359,0.214,0.877,-1.936
2017-11-09 00:20:00,41,0.358,3.723,-0.044,0.75,-2.154
2017-11-09 00:30:00,41,0.349,3.66,0.155,0.942,-2.007
2017-11-09 00:40:00,41,0.349,3.655,0.088,0.947,-2.103
2017-11-09 00:50:00,41,0.376,3.613,0.122,1.017,-2.133
2017-11-09 01:00:00,41,0.362,3.478,0.328,1.183,-1.945
2017-11-09 01:10:00,41,0.284,3.425,0.369,1.156,-1.929
2017-11-09 01:20:00,41,0.379,3.568,0.278,1.128,-2.051
2017-11-09 01:30:00,41,0.404,3.6,0.012,0.915,-2.141
2017-11-09 01:40:00,41,0.359,3.491,0.232,1.048,-2.032
2017-11-09 01:50:00,41,0.365,3.501,0.296,1.121,-1.934
2017-11-09 02:00:00,41,0.351,3.56,0.424,1.296,-1.885
2017-11-09 02:10:00,41,0.34,3.389,0.448,1.223,-1.747
2017-11-09 02:20:00,41,0.389,3.579,0.359,1.113,-1.923
2017-11-09 02:30:00,41,0.425,3.626,0.053,0.895,-2.064
2017-11-09 02:40:00,41,0.35,3.672,0.05,0.903,-2.101
2017-11-09 02:50:00,41,0.403,3.776,0.226,1.018,-2.088
2017-11-09 03:00:00,41,0.371,3.707,0.248,1.062,-2.037
2017-11-09 03:10:00,41,0.394,3.468,0.361,1.226,-1.866
2017-11-09 03:20:00,41,0.445,3.766,0.028,0.87,-2.106
2017-11-09 03:30:00,41,0.42,3.476,0.288,0.982,-1.898
2017-11-09 03:40:00,41,0.37,3.49,0.311,1.044,-2.007
2017-11-09 03:50:00,41,0.39,3.839,0.119,0.89,-2.153
2017-11-09 04:00:00,41,0.36,3.456,0.055,0.788,-2.042
2017-11-09 04:10:00,41,0.407,3.643,0.061,0.917,-2.134
2017-11-09 04:20:00,41,0.407,3.699,0.18,0.974,-2.089
2017-11-09 04:30:00,41,0.41,3.74,0.132,0.948,-2.186
2017-11-09 04:40:00,41,0.388,3.465,0.325,1.084,-1.976
2017-11-09 04:50:00,41,0.421,3.717,0.237,1.021,-2.004
2017-11-09 05:00:00,41,0.422,3.636,0.224,0.97,-1.991
2017-11-09 05:10:00,41,0.406,3.578,0.347,1.191,-1.873
2017-11-09 05:20:00,41,0.426,3.707,0.27,1.155,-2.094
2017-11-09 05:30:00,41,0.458,3.739,0.108,0.96,-2.117
2017-11-09 05:40:00,41,0.451,3.51,0.205,1.109,-2.012
2017-11-09 05:50:00,41,0.392,3.629,0.123,0.906,-2.062
2017-11-09 06:00:00,41,0.483,3.393,0.193,1.12,-1.97
2017-11-09 06:10:00,41,0.414,3.704,0.04,0.919,-2.151
2017-11-09 06:20:00,41,0.445,4.004,0.205,1.073,-2.167
2017-11-09 06:30:00,41,0.455,3.884,0.182,0.978,-2.096
2017-11-09 06:40:00,41,0.404,3.507,0.386,1.094,-1.848
2017-11-09 06:50:00,41,0.352,3.559,0.254,0.869,-1.953
2017-11-09 07:00:00,41,0.401,3.396,0.21,0.724,-1.809
2017-11-09 07:10:00,41,0.404,3.612,0.099,0.712,-2.05
2017-11-09 07:20:00,41,0.481,3.675,0.145,0.68,-1.905
2017-11-09 07:30:00,41,0.439,3.659,-0.102,0.403,-2.037
2017-11-09 07:40:00,41,0.416,3.538,-0.023,0.349,-1.869
2017-11-09 07:50:00,41,0.36,3.574,0.031,0.362,-1.754
2017-11-09 08:00:00,41,0.319,3.652,-0.158,-0.005,-1.887
2017-11-09 08:10:00,41,0.439,3.715,-0.151,-0.134,-1.805
2017-11-09 08:20:00,41,0.358,3.443,-0.25,-0.269,-1.699
2017-11-09 08:30:00,41,0.276,3.383,-0.258,-0.575,-1.562
2017-11-09 08:40:00,41,0.314,3.531,-0.324,-0.68,-1.648
2017-11-09 08:50:00,41,0.3,3.243,-0.212,-0.685,-1.436
2017-11-09 09:00:00,41,0.204,3.232,-0.398,-0.974,-1.547
2017-11-09 09:10:00,41,0.314,3.295,-0.419,-1.164,-1.382
2017-11-09 09:20:00,41,0.174,3.295,-0.612,-1.452,-1.512
2017-11-09 09:30:00,41,0.194,3.329,-0.546,-1.428,-1.457
2017-11-09 09:40:00,41,0.181,3.422,-0.595,-1.492,-1.455
2017-11-09 09:50:00,41,0.093,3.0,-0.498,-1.556,-1.282
2017-11-09 10:00:00,41,0.161,3.589,-0.532,-1.397,-1.67
2017-11-09 10:10:00,41,0.043,3.125,-0.599,-1.59,-1.473
2017-11-09 10:20:00,41,0.056,3.122,-0.513,-1.574,-1.389
2017-11-09 10:30:00,41,0.079,3.271,-0.684,-1.727,-1.508
2017-11-09 10:40:00,41,0.08,3.279,-0.727,-1.642,-1.526
2017-11-09 10:50:00,41,0.085,3.381,-0.499,-1.354,-1.567
2017-11-09 11:00:00,41,0.166,3.415,-0.613,-1.433,-1.643
2017-11-09 11:10:00,41,0.17,3.272,-0.473,-1.338,-1.33
2017-11-09 11:20:00,41,0.24,3.243,-0.605,-1.521,-1.371
2017-11-09 11:30:00,41,0.149,3.033,-0.555,-1.597,-1.146
2017-11-09 11:40:00,41,0.235,3.24,-0.877,-1.824,-1.178
2017-11-09 11:50:00,41,0.275,3.222,-0.798,-1.775,-1.276
2017-11-09 12:00:00,41,0.192,3.096,-0.769,-1.774,-1.272
2017-11-09 12:10:00,41,0.16,2.96,-0.866,-1.955,-1.24
2017-11-09 12:20:00,41,0.187,3.251,-0.792,-1.813,-1.18
2017-11-09 12:30:00,41,0.232,3.344,-0.838,-1.724,-1.494
2017-11-09 12:40:00,41,0.368,3.043,-0.813,-1.727,-1.466
2017-11-09 12:50:00,41,0.335,3.146,-0.807,-1.889,-1.497
2017-11-09 13:00:00,41,0.43,3.162,-0.895,-2.055,-1.393
2017-11-09 13:10:00,41,0.248,2.983,-0.679,-1.757,-1.558
2017-11-09 13:20:00,41,0.344,3.317,-0.859,-1.887,-1.594
2017-11-09 13:30:00,41,0.362,3.119,-0.671,-1.616,-1.616
2017-11-09 13:40:00,41,0.215,2.914,-0.462,-1.359,-1.626
2017-11-09 13:50:00,41,0.211,2.675,-0.394,-1.197,-1.483
2017-11-09 14:00:00,41,0.27,3.267,-0.603,-1.352,-1.859
2017-11-09 14:10:00,41,0.289,3.232,-0.607,-1.311,-1.88
2017-11-09 14:20:00,41,0.226,2.826,-0.54,-1.291,-1.616
2017-11-09 14:30:00,41,0.26,3.141,-0.569,-1.358,-1.87
2017-11-09 14:40:00,41,0.233,2.716,-0.275,-1.085,-1.641
2017-11-09 14:50:00,41,0.155,2.881,-0.297,-0.991,-1.796
2017-11-09 15:00:00,41,0.126,3.21,-0.285,-0.786,-2.071
2017-11-09 15:10:00,41,0.324,3.108,-0.257,-0.551,-2.074
2017-11-09 15:20:00,41,0.164,2.885,-0.271,-0.603,-2.075
2017-11-09 15:30:00,41,0.259,3.051,-0.362,-0.572,-2.197
2017-11-09 15:40:00,41,0.473,3.244,-0.279,-0.379,-2.037
2017-11-09 15:50:00,41,0.365,3.187,-0.333,-0.349,-2.098
2017-11-09 16:00:00,41,0.448,3.36,-0.294,-0.388,-2.018
2017-11-09 16:10:00,41,0.387,3.196,-0.304,-0.355,-1.965
2017-11-09 16:20:00,41,0.265,3.607,-0.361,-0.141,-2.037
2017-11-09 16:30:00,41,0.129,3.115,-0.233,-0.15,-1.845
2017-11-09 16:40:00,41,0.333,3.566,-0.356,-0.155,-2.034
2017-11-09 16:50:00,41,0.241,3.365,-0.197,-0.067,-1.998
2017-11-09 17:00:00,41,0.251,3.598,-0.21,0.036,-2.135
2017-11-09 17:10:00,41,0.31,3.639,-0.359,0.012,-2.058
2017-11-09 17:20:00,41,0.221,3.336,-0.04,0.318,-1.903
2017-11-09 17:30:00,41,0.158,3.048,0.054,0.375,-1.684
2017-11-09 17:40:00,41,0.37,3.649,-0.42,0.101,-2.246
2017-11-09 17:50:00,41,0.344,3.574,-0.166,0.37,-2.091
2017-11-09 18:00:00,41,0.245,3.524,-0.059,0.461,-1.926
2017-11-09 18:10:00,41,0.279,3.501,-0.201,0.347,-2.038
2017-11-09 18:20:00,41,0.262,3.578,-0.105,0.445,-2.143
2017-11-09 18:30:00,41,0.224,3.291,-0.037,0.512,-2.009
2017-11-09 18:40:00,41,0.294,3.528,-0.103,0.547,-2.069
2017-11-09 18:50:00,41,8.952,-5.454,2.207,-1.062,-0.96
2017-11-09 19:00:00,41,7.805,-4.904,2.028,-0.771,-0.301
2017-11-09 19:10:00,41,7.402,-4.882,1.724,-1.066,-0.756
2017-11-09 19:20:00,41,0.451,3.111,-0.1,0.314,-1.958
2017-11-09 19:30:00,41,0.327,2.941,0.013,0.619,-1.881
2017-11-09 19:40:00,41,0.352,3.36,-0.062,0.49,-2.107
2017-11-09 19:50:00,41,0.385,3.217,0.022,0.472,-2.043
2017-11-09 20:00:00,41,0.262,3.484,-0.005,0.627,-1.89
2017-11-09 20:10:00,41,0.232,3.675,-0.129,0.43,-1.929
2017-11-09 20:20:00,41,0.243,3.209,0.288,0.66,-1.641
2017-11-09 20:30:00,41,0.194,3.316,0.243,0.645,-1.596
2017-11-09 20:40:00,41,0.158,3.328,-0.186,0.341,-1.859
2017-11-09 20:50:00,41,0.234,3.605,-0.088,0.41,-1.855
2017-11-09 21:00:00,41,0.355,3.692,-0.096,0.504,-1.883
2017-11-09 21:10:00,41,0.288,3.381,-0.016,0.579,-1.767
2017-11-09 21:20:00,41,0.338,3.829,-0.097,0.531,-1.97
2017-11-09 21:30:00,41,0.426,3.587,-0.024,0.481,-1.688
2017-11-09 21:40:00,41,0.26,3.526,-0.119,0.378,-1.817
2017-11-09 21:50:00,41,0.341,3.556,-0.043,0.506,-1.834
2017-11-09 22:00:00,41,0.235,3.445,0.107,0.644,-1.78
2017-11-09 22:10:00,41,0.269,3.277,0.152,0.617,-1.639
2017-11-09 22:20:00,41,0.29,3.414,0.009,0.488,-1.734
2017-11-09 22:30:00,41,0.313,3.314,-0.018,0.48,-1.747
2017-11-09 22:40:00,41,-0.013,2.847,0.068,0.591,-1.501
2017-11-09 22:50:00,41,0.144,3.442,-0.209,0.387,-1.904
2017-11-09 23:00:00,41,0.26,3.441,-0.056,0.597,-1.758
2017-11-09 23:10:00,41,0.224,3.229,-0.069,0.531,-1.798
2017-11-09 23:20:00,41,0.156,3.065,0.264,0.752,-1.421
2017-11-09 23:30:00,41,0.214,3.174,-0.043,0.588,-1.659
2017-11-09 23:40:00,41,0.201,3.273,-0.124,0.566,-1.83
2017-11-09 23:50:00,41,0.187,3.2,-0.032,0.552,-1.718
2017-11-10 00:00:00,41,0.248,3.221,0.108,0.61,-1.61
2017-11-10 00:10:00,41,0.227,3.452,0.012,0.673,-1.795
2017-11-10 00:20:00,41,0.091,2.946,0.029,0.603,-1.581
2017-11-10 00:30:00,41,0.182,3.271,0.285,0.813,-1.544
2017-11-10 00:40:00,41,0.158,3.31,0.097,0.833,-1.774
2017-11-10 00:50:00,41,0.142,3.206,0.022,0.674,-1.732
2017-11-10 01:00:00,41,0.273,3.455,0.057,0.778,-1.819
2017-11-10 01:10:00,41,0.278,3.508,-0.139,0.547,-1.89
2017-11-10 01:20:00,41,0.059,3.035,0.043,0.603,-1.643
2017-11-10 01:30:00,41,0.201,3.278,0.015,0.603,-1.742
2017-11-10 01:40:00,41,0.189,2.984,-0.034,0.553,-1.597
2017-11-10 01:50:00,41,0.108,3.107,-0.135,0.397,-1.7
2017-11-10 02:00:00,41,0.205,3.28,0.034,0.677,-1.756
2017-11-10 02:10:00,41,0.247,3.347,0.006,0.674,-1.76
2017-11-10 02:20:00,41,0.242,3.45,-0.01,0.714,-1.791
2017-11-10 02:30:00,41,0.195,3.254,0.04,0.633,-1.745
2017-11-10 02:40:00,41,0.164,2.981,0.26,0.882,-1.51
2017-11-10 02:50:00,41,0.2,3.147,0.051,0.725,-1.596
2017-11-10 03:00:00,41,0.221,3.386,-0.01,0.577,-1.696
2017-11-10 03:10:00,41,0.165,3.317,-0.005,0.72,-1.854
2017-11-10 03:20:00,41,0.188,3.256,0.079,0.712,-1.758
2017-11-10 03:30:00,41,0.221,3.21,0.215,0.947,-1.475
2017-11-10 03:40:00,41,0.298,3.303,0.097,0.852,-1.683
2017-11-10 03:50:00,41,0.19,3.219,0.011,0.675,-1.721
2017-11-10 04:00:00,41,0.142,2.99,0.119,0.756,-1.571
2017-11-10 04:10:00,41,0.233,3.371,0.093,0.898,-1.909
2017-11-10 04:20:00,41,0.252,3.166,0.028,0.834,-1.729
2017-11-10 04:30:00,41,0.1,3.107,0.129,0.774,-1.614
2017-11-10 04:40:00,41,0.235,3.408,0.153,0.818,-1.713
2017-11-10 04:50:00,41,0.259,3.426,-0.037,0.729,-1.845
2017-11-10 05:00:00,41,0.227,3.096,0.226,0.949,-1.536
2017-11-10 05:10:00,41,0.234,3.248,-0.109,0.514,-1.677
2017-11-10 05:20:00,41,0.175,3.215,-0.047,0.59,-1.787
2017-11-10 05:30:00,41,0.141,2.861,0.184,0.76,-1.537
2017-11-10 05:40:00,41,0.204,3.299,0.089,0.726,-1.717
2017-11-10 05:50:00,41,0.217,3.464,-0.014,0.708,-1.893
2017-11-10 06:00:00,41,0.167,3.172,0.006,0.808,-1.774
2017-11-10 06:10:00,41,0.482,3.556,0.024,0.768,-1.958
2017-11-10 06:20:00,41,0.434,3.644,0.163,0.835,-1.945
2017-11-10 06:30:00,41,0.465,3.787,0.102,0.84,-1.924
2017-11-10 06:40:00,41,0.404,3.664,0.155,0.869,-1.938
2017-11-10 06:50:00,41,0.544,3.807,0.222,0.9,-1.946
2017-11-10 07:00:00,41,0.458,3.682,0.147,0.771,-1.913
2017-11-10 07:10:00,41,0.569,3.777,0.003,0.641,-1.918
2017-11-10 07:20:00,41,0.51,3.739,0.177,0.533,-1.845
2017-11-10 07:30:00,41,0.463,3.71,-0.028,0.345,-1.826
2017-11-10 07:40:00,41,0.354,3.543,0.059,0.415,-1.7
2017-11-10 07:50:00,41,0.385,3.325,0.112,0.378,-1.66
2017-11-10 08:00:00,41,0.519,3.921,-0.127,0.269,-1.934
2017-11-10 08:10:00,41,0.426,3.688,0.128,0.383,-1.687
2017-11-10 08:20:00,41,0.429,3.537,0.023,0.151,-1.709
2017-11-10 08:30:00,41,0.501,3.724,-0.222,-0.086,-1.818
2017-11-10 08:40:00,41,5.766,-4.106,0.968,-1.474,-0.845
2017-11-10 08:50:00,41,0.626,3.315,-0.385,-0.482,-1.97
2017-11-10 09:00:00,41,0.498,3.491,-0.318,-0.62,-2.016
2017-11-10 09:10:00,41,0.304,3.559,-0.478,-0.76,-1.902
2017-11-10 09:20:00,41,0.44,3.734,-0.467,-0.866,-1.903
2017-11-10 09:30:00,41,0.286,3.547,-0.601,-1.08,-1.978
2017-11-10 09:40:00,41,0.238,3.323,-0.549,-1.11,-1.764
2017-11-10 09:50:00,41,0.307,3.33,-0.564,-1.257,-1.672
2017-11-10 10:00:00,41,0.262,3.551,-0.43,-1.132,-1.688
2017-11-10 10:10:00,41,0.199,3.732,-0.674,-1.426,-1.813
2017-11-10 10:20:00,41,0.199,3.406,-0.622,-1.421,-1.564
2017-11-10 10:30:00,41,0.355,3.541,-0.926,-1.645,-1.66
2017-11-10 10:40:00,41,0.262,3.087,-0.47,-1.354,-1.382
2017-11-10 10:50:00,41,0.314,3.521,-0.893,-1.736,-1.601
2017-11-10 11:00:00,41,0.311,3.398,-0.788,-1.754,-1.456
2017-11-10 11:10:00,41,0.295,3.324,-0.818,-1.766,-1.431
2017-11-10 11:20:00,41,0.244,3.234,-0.759,-1.77,-1.415
2017-11-10 11:30:00,41,0.256,3.194,-0.641,-1.768,-1.273
2017-11-10 11:40:00,41,0.208,3.235,-0.793,-1.781,-1.55
2017-11-10 11:50:00,41,0.204,3.271,-0.82,-1.717,-1.593
2017-11-10 12:00:00,41,0.312,3.619,-1.01,-2.083,-1.608
2017-11-10 12:10:00,41,0.372,3.63,-1.09,-2.078,-1.47
2017-11-10 12:20:00,41,0.255,3.341,-0.944,-2.074,-1.297
2017-11-10 12:30:00,41,0.281,3.526,-1.172,-2.25,-1.458
2017-11-10 12:40:00,41,0.279,3.392,-0.976,-2.055,-1.407
2017-11-10 12:50:00,41,0.138,3.147,-0.673,-1.841,-1.175
2017-11-10 13:00:00,41,0.245,3.438,-0.988,-2.026,-1.403
2017-11-10 13:10:00,41,0.341,2.964,-1.002,-2.191,-1.476
2017-11-10 13:20:00,41,0.351,3.042,-0.951,-2.012,-1.47
2017-11-10 13:30:00,41,0.297,3.034,-0.757,-1.68,-1.603
2017-11-10 13:40:00,41,0.248,3.181,-0.805,-1.622,-1.845
2017-11-10 13:50:00,41,0.361,3.208,-0.716,-1.303,-1.754
2017-11-10 14:00:00,41,0.263,3.017,-0.49,-1.036,-1.828
2017-11-10 14:10:00,41,0.361,3.158,-0.689,-1.105,-2.013
2017-11-10 14:20:00,41,0.419,3.413,-0.63,-0.939,-1.932
2017-11-10 14:30:00,41,0.342,3.079,-0.518,-0.742,-1.928
2017-11-10 14:40:00,41,0.413,3.32,-0.409,-0.476,-2.198
2017-11-10 14:50:00,41,0.479,3.272,-0.085,0.063,-2.056
2017-11-10 15:00:00,41,0.441,3.208,-0.382,-0.079,-2.176
2017-11-10 15:10:00,41,0.471,2.984,-0.052,0.07,-1.824
2017-11-10 15:20:00,41,0.479,3.319,-0.28,-0.073,-2.219
2017-11-10 15:30:00,41,0.525,3.523,-0.318,-0.059,-2.019
2017-11-10 15:40:00,41,0.454,3.235,0.107,0.56,-2.298
2017-11-10 15:50:00,41,0.497,3.582,0.21,0.848,-2.447
2017-11-10 16:00:00,41,0.417,3.281,0.405,1.126,-2.309
2017-11-10 16:10:00,41,0.384,3.559,0.318,1.143,-2.126
2017-11-10 16:20:00,41,0.408,3.558,0.132,0.923,-2.111
2017-11-10 16:30:00,41,0.274,3.47,0.39,1.049,-1.857
2017-11-10 16:40:00,41,0.436,3.805,0.048,0.718,-2.005
2017-11-10 16:50:00,41,0.481,3.743,0.095,0.736,-1.864
2017-11-10 17:00:00,41,0.435,3.711,0.055,0.745,-1.927
2017-11-10 17:10:00,41,0.406,3.544,0.164,0.714,-1.838
2017-11-10 17:20:00,41,0.44,3.754,-0.1,0.511,-2.024
2017-11-10 17:30:00,41,0.282,3.592,0.01,0.616,-2.004
2017-11-10 17:40:00,41,0.386,3.837,-0.046,0.79,-2.219
2017-11-10 17:50:00,41,0.391,3.698,-0.032,0.928,-2.198
2017-11-10 18:00:00,41,0.34,3.458,0.182,0.911,-1.836
2017-11-10 18:10:00,41,0.398,3.728,-0.045,0.651,-1.973
2017-11-10 18:20:00,41,0.421,3.65,0.001,0.614,-2.007
2017-11-10 18:30:00,41,0.316,3.353,0.175,0.691,-1.697
2017-11-10 18:40:00,41,0.383,3.683,0.217,0.669,-1.758
2017-11-10 18:50:00,41,0.425,3.701,0.018,0.58,-1.976
2017-11-10 19:00:00,41,0.369,3.533,0.11,0.645,-1.78
2017-11-10 19:10:00,41,0.387,3.619,0.064,0.581,-1.835
2017-11-10 19:20:00,41,0.277,3.554,0.001,0.551,-1.967
2017-11-10 19:30:00,41,0.273,3.236,0.082,0.623,-1.85
2017-11-10 19:40:00,41,0.277,3.346,0.064,0.633,-1.768
2017-11-10 19:50:00,41,0.253,3.413,0.252,0.72,-1.678
